pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SI,9/28/2025,95.2,-1.5,4.63,"Guerrero Jr., Vladimir",665489,670955,strikeout,called_strike,,,,,8,Vladimir Guerrero Jr. called out on strikes.,R,R,R,TOR,TB,S,2,,1,2,2025,-1.52,0.56,-0.249638309,2.2049011210299465,,543807,,2,4,Bot,,,,,,,6.694239822195774,-138.6555779,-2.051263849,-21.09913881,28.090967077426697,-24.61066297,3.724271453,1.690495259,,,,95.6,2411,6.3,776145,676439,676044,656484,691406,700246,680700,663968,666139,54.23,,0,0,1,0,0,,42,5,Sinker,6,4,6,4,4,6,6,4,Standard,Standard,234,-0.017,-0.208,,,,0.208,,2,2,0.768,0.768,27,26,27,26,1,2,4,1,,6,1.93,1.52,1.52,15.1,,,,,
ST,9/28/2025,79.6,-1.88,3.93,"Springer, George",543807,687330,field_out,hit_into_play,,,,,11,George Springer flies out to left fielder Richie Palacios.,R,R,R,TOR,TB,X,7,fly_ball,1,2,2025,1.45,0.63,-0.863990931,3.272263699565351,,,,0,6,Bot,44.39,99.27,,,,,-0.50542455,-115.928494,4.1550669572108045,13.193608437161469,21.083705028805344,-27.40454635,3.55,1.64,317,86.4,36,80.6,2594,6.9,776145,676439,676044,656484,691406,700246,680700,663968,666139,53.6,0.005,0.005,0,1,0,0,3,57,4,Sweeper,8,4,8,4,4,8,8,4,Standard,Standard,82,-0.003,-0.189,67.8,6.7,0.006,0.189,88,4,4,0.95,0.95,27,35,28,36,1,3,3,1,,6,2.95,-1.45,-1.45,5.7,12.207691906456485,-9.820527545,28.02599025873178,26.27472241642056,25.96693222616124
SL,9/27/2025,92.1,-1.2,5.66,"Guerrero Jr., Vladimir",665489,671212,field_out,hit_into_play,,,,,14,"Vladimir Guerrero Jr. grounds out, shortstop Carson Williams to first baseman Jonathan Aranda.",R,R,R,TOR,TB,X,6,ground_ball,3,2,2025,0.11,0.37,0.5799874076078811,1.4634483211784697,,,664770,2,5,Bot,115.57,151.64,,,,,4.312469302,-134.0852374,-5.742890946,0.5698355884985389,25.00254589392981,-26.78591981,3.68,1.67,8,95.1,-10,93.2,2616,6.6,776159,663743,666018,664040,691406,700246,666624,802415,663968,53.87,0.226,0.204,0,1,0,0,2,43,6,Slider,4,0,4,0,0,4,4,0,Standard,Standard,146,-0.007,-0.295,68.2,8.1,0.266,0.295,95.1,4,4,0.925,0.925,25,26,26,26,3,2,6,1,,1,2.29,-0.11,-0.11,30.4,-0.048594925,0.6538579623066049,33.656620621760176,45.329896454629505,31.34972566167538
SL,9/27/2025,91,-1.18,5.72,"Springer, George",543807,671212,field_out,hit_into_play,,,,,5,George Springer flies out to right fielder Jake Mangum.,R,R,R,TOR,TB,X,9,fly_ball,2,2,2025,0.36,0.06,0.024834667590243442,2.6617466030416552,,,676391,1,5,Bot,169.24,97,,,,,2.2740406621842317,-132.6002588,-1.931967249,3.7922737289686084,26.811539128584094,-31.3333376,3.55,1.64,277,93.7,48,91.7,2628,6.5,776159,663743,666018,664040,691406,700246,666624,802415,663968,54.01,0.008,0.01,0,1,0,0,3,41,7,Slider,3,0,3,0,0,3,3,0,Standard,Standard,132,-0.01,-0.223,76.1,7.1,0.018,0.223,93.7,3,3,0.883,0.883,25,35,26,36,3,2,6,1,,1,2.68,-0.36,-0.36,31.8,7.887232804481224,0.38240930252081834,36.11577649923139,36.50790838461004,22.086141183349618
SL,9/27/2025,90.3,-1.28,5.64,"Giménez, Andrés",665926,671212,field_out,hit_into_play,,,,,3,Andrés Giménez flies out to right fielder Jake Mangum.,R,L,R,TOR,TB,X,9,fly_ball,1,2,2025,0.07,0.19,0.7317974894647019,2.9061002522390993,,,676391,0,5,Bot,159.81,113.64,,,,,4.877871329882516,-131.510853,-1.328655226,-0.083789573,25.29208959,-29.87613481,3.34,1.51,230,70.4,38,91.1,2594,6.5,776159,663743,666018,664040,691406,700246,666624,802415,663968,53.96,0.537,0.536,0,1,0,0,3,40,4,Slider,3,0,3,0,0,3,3,0,Standard,Standard,135,-0.009,-0.164,66.3,6.4,0.646,0.164,88,3,3,0.894,0.894,25,26,26,27,2,1,6,1,,1,2.58,-0.07,0.07,31.2,3.8953415661508863,-1.818253798,25.592722233215742,30.511493958375098,30.56090676588913
SL,9/27/2025,89.7,-1.17,5.61,"Kirk, Alejandro",672386,671212,strikeout,swinging_strike,,,,,9,Alejandro Kirk strikes out swinging.,R,R,R,TOR,TB,S,2,,3,2,2025,0.23,0.15,0.8226263101755681,1.7880662308883046,,,,2,4,Bot,,,,,,,4.475233272,-130.7298107,-3.882948538,1.8047634497150622,24.798445322373066,-29.94310336,3.14,1.5,,,,90.9,2728,6.7,776159,663743,666018,664040,691406,700246,666624,802415,663968,53.77,,0,0,1,0,0,,34,6,Slider,3,0,3,0,0,3,3,0,Standard,Standard,104,-0.007,-0.328,76.6,7.8,,0.328,,3,3,0.843,0.843,25,26,26,27,2,1,6,1,,1,2.66,-0.23,-0.23,31.3,15.340670615394924,-3.703907947,23.665381836189898,50.164297727718726,34.79926618934616
SL,9/27/2025,88.1,-1.27,5.6,"Lukes, Nathan",664770,671212,strikeout,called_strike,,,,,1,Nathan Lukes called out on strikes.,R,L,R,TOR,TB,S,2,,3,2,2025,0.45,-0.18,-0.700302857,2.8099409168784253,,,,0,3,Bot,,,,,,,0.45757288556921516,-128.4846574,-0.365801197,4.892379851367499,24.893535760027277,-34.29780816,3.38536501,1.467370453,,,,89.1,2581,6.6,776159,663743,666018,664040,691406,700246,666624,802415,663968,53.86,,0,0,1,0,0,,25,6,Slider,3,0,3,0,0,3,3,0,Standard,Standard,101,-0.014,-0.345,,,,0.345,,3,3,0.842,0.842,25,30,26,31,2,1,6,1,,1,3.09,-0.45,0.45,29.2,,,,,
FS,9/27/2025,92.2,-1.3,5.66,"Springer, George",543807,671212,strikeout,foul_tip,,,,,9,George Springer strikes out on a foul tip.,R,R,R,TOR,TB,S,2,,0,2,2025,-1.17,0.09,0.4075609636969255,1.843719938,,665926,,2,2,Bot,,,,,,,6.908367975376008,-134.1336527,-4.105712524,-15.60614163,28.041248217543057,-30.44501633,3.55,1.64,,,,92.7,1803,6.5,776159,663743,666018,664040,691406,700246,666624,802415,663968,53.98,,0,0,1,0,0,,18,3,Split-Finger,3,0,3,0,0,3,3,0,Standard,Standard,234,-0.011,-0.193,69.1,7.4,,0.193,,3,3,0.805,0.805,25,35,26,36,2,1,6,1,,1,2.59,1.17,1.17,30,3.6427641064289715,12.205347625884519,44.294246426819576,40.09736851456103,14.001183915286138
SL,9/27/2025,90.8,-1.22,5.58,"Kirk, Alejandro",672386,671212,field_out,hit_into_play,,,,,9,Alejandro Kirk lines out sharply to right fielder Jake Mangum. Addison Barger to 3rd.,R,R,R,TOR,TB,X,9,line_drive,0,2,2025,0.3,0.25,0.6944574763835455,1.6053039162147544,,680718,676914,1,2,Bot,190.61,107.47,,,,,4.198523318282543,-132.23955,-4.661399712,2.7342851537971935,26.83421887,-28.45918467,3.14,1.5,310,100.6,16,92.2,2748,6.9,776159,663743,666018,664040,691406,700246,666624,802415,663968,53.55,0.562,0.597,0,1,0,0,4,15,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,124,-0.023,-0.157,72.7,7.5,0.844,0.157,100.6,0,0,0.574,0.574,25,26,26,27,1,0,6,1,,1,2.5,-0.3,-0.3,28.1,6.496627601579579,17.039329178258207,27.32980826014307,47.161487202740005,23.43704258561428
FF,9/27/2025,98.8,-1.21,5.61,"Varsho, Daulton",662139,671212,strikeout,swinging_strike,,,,,3,Daulton Varsho strikes out swinging.,R,L,R,TOR,TB,S,2,,1,2,2025,-0.36,1.36,0.7919536288246947,3.1503270024045906,,680718,676914,0,2,Bot,,,,,,,6.364880307,-143.7786768,-4.476584661,-6.480469025,33.37609610420954,-12.50444405,3.38,1.54,,,,99.7,2529,6.8,776159,663743,666018,664040,691406,700246,666624,802415,663968,53.72,,0,0,1,0,0,,14,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,223,-0.036,-0.194,79.2,7.3,,0.194,,0,0,0.629,0.629,25,28,26,29,1,0,6,1,,1,0.98,0.36,-0.36,30.1,12.71240011229159,-6.397952418,22.89947479645318,25.638861658488143,29.409623144809267
FF,9/27/2025,98.1,-1.3,5.57,"Barger, Addison",680718,671212,single,hit_into_play,,,,,4,Addison Barger singles on a sharp line drive to left fielder Christopher Morel.,R,L,R,TOR,TB,X,7,line_drive,2,2,2025,-0.29,1.07,-0.397750465,2.5778463479483156,,,,0,2,Bot,46.06,101.78,,,,,3.1249420485259094,-142.8010235,-5.120231086,-4.745446368,33.24849043171422,-16.58339651,3.7,1.71,224,101.4,9,98.6,2576,6.6,776159,663743,666018,664040,691406,700246,666624,802415,663968,53.91,0.752,0.714,0.9,1,1,0,4,12,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,220,0.041,0.465,73.7,6.6,0.877,-0.465,101.4,0,0,0.548,0.548,25,25,26,26,1,0,6,1,,1,1.3,0.29,-0.29,27.7,-10.18930488,19.86804417041185,25.33503702018675,39.20788175374378,14.636348007890012
FC,9/27/2025,91.4,-0.25,6.82,"Straw, Myles",664702,664126,field_out,hit_into_play,,,,,9,Myles Straw pops out to first baseman Jonathan Aranda in foul territory.,R,R,R,TOR,TB,X,3,popup,3,2,2025,0.45,0.43,0.40713548479239325,1.7294269482411544,,,,2,8,Bot,145.83,200.05,,,,,0.6934262790922853,-132.8855467,-7.833046681,5.142678511450503,29.74652962,-25.59193731,3.45,1.6,31,72,80,91.2,2445,6.3,776159,663743,666018,664040,691406,700246,666624,802415,663968,54.16,0.013,0.016,0,1,0,0,3,65,9,Cutter,5,1,5,1,1,5,5,1,Standard,Standard,134,-0.001,-0.328,62.4,8.2,0.018,0.328,88,4,4,0.986,0.986,31,30,32,31,1,0,3,2,,1,2.32,-0.45,-0.45,49.2,18.263010992444148,-20.25310841,36.63598280121006,37.92917684153824,39.80087144701986
SL,9/27/2025,89.2,-1.39,5.56,"Lukes, Nathan",664770,671212,strikeout,swinging_strike_blocked,,,,,14,Nathan Lukes strikes out swinging.,R,L,R,TOR,TB,S,2,,2,2,2025,0.32,-0.16,0.6284182859296383,0.322151869,,,,1,1,Bot,,,,,,,4.324353385,-129.7285458,-6.5567746,2.670324628029353,27.04958250848521,-32.80288501,3.3,1.52,,,,90,2441,6.8,776159,663743,666018,664040,691406,700246,666624,802415,663968,53.71,,0,0,1,0,0,,7,8,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,108,-0.014,-0.228,71.7,7.7,,0.228,,0,0,0.524,0.524,25,30,26,31,1,0,6,1,,1,3.03,-0.32,0.32,26.4,15.458312279650519,-2.06769126,42.32152223666442,37.48035716573009,35.03921501334504
ST,9/27/2025,81.9,1.24,4.93,"Lukes, Nathan",664770,664076,strikeout,swinging_strike,,,,,7,Nathan Lukes strikes out swinging.,R,L,L,TOR,TB,S,2,,0,2,2025,-1.46,0.15,-0.821877147,1.628893826011871,,,543807,2,7,Bot,,,,,,,-1.832401675,-119.3832848,-1.227956601,-13.6485979,22.447017635114467,-30.70739845,3.3,1.52,,,,81.8,2790,6.1,776159,663743,666018,664040,691406,700246,666624,802415,663968,54.44,,0,0,1,0,0,,59,3,Sweeper,5,1,5,1,1,5,5,1,Standard,Standard,292,-0.002,-0.174,58.1,7.8,,0.174,,4,4,0.966,0.966,31,30,31,31,1,3,3,1,,1,3.23,-1.46,-1.46,25.8,28.10645078346541,-17.64213153,29.964564677696305,53.12579461,37.47286843850101
ST,9/27/2025,80.6,1.1,4.95,"Giménez, Andrés",665926,664076,strikeout,swinging_strike,,,,,13,Andrés Giménez strikes out swinging.,R,L,L,TOR,TB,S,2,,1,2,2025,-1.67,0.07,-1.282324605,1.857291213155281,,,,1,7,Bot,,,,,,,-2.10701973,-117.3326234,-0.269067685,-14.82870219,25.386106146639612,-31.67608051,3.34,1.51,,,,79.8,2640,6,776159,663743,666018,664040,691406,700246,666624,802415,663968,54.46,,0,0,1,0,0,,57,4,Sweeper,5,1,5,1,1,5,5,1,Infield shade,Standard,285,-0.001,-0.18,60.2,7.7,,0.18,,4,4,0.967,0.967,31,26,31,27,1,2,3,1,,1,3.47,-1.67,-1.67,25.2,21.903489769602313,-22.97563986,26.299440614736252,51.97848512880235,45.82855131379485
FC,9/27/2025,90.2,-0.16,6.9,"Guerrero Jr., Vladimir",665489,664126,strikeout,swinging_strike,,,,,14,Vladimir Guerrero Jr. strikes out swinging.,R,R,R,TOR,TB,S,2,,0,2,2025,0.61,0.1,1.2868072454980244,2.3245361722739744,,,,0,8,Bot,,,,,,,2.3022057964680247,-131.3512749,-5.650528178,6.557492720546041,27.17546580783399,-30.06850298,3.68,1.67,,,,90.3,2528,6.3,776159,663743,666018,664040,691406,700246,666624,802415,663968,54.24,,0,0,1,0,0,,63,5,Cutter,5,1,5,1,1,5,5,1,Standard,Standard,78,-0.001,-0.165,41,7.1,,0.165,,4,4,0.988,0.988,31,26,32,26,1,3,3,1,,1,2.69,-0.61,-0.61,54,-3.232841528,20.908994042030745,21.01072282936957,54.81240808,16.148810373267036
SL,9/26/2025,88.5,-1.23,5.74,"Santander, Anthony",623993,605288,field_out,hit_into_play,,,,,12,"Anthony Santander grounds out, second baseman Brandon Lowe to first baseman Jonathan Aranda.",R,L,R,TOR,TB,X,4,ground_ball,1,2,2025,0.28,0.46,0.8044565499288641,3.6011332019536204,,,,1,6,Bot,138.5,167.43,,,,,4.391958792450671,-128.874431,-0.130257242,2.294859357729718,25.98776482135177,-27.16497962,3.35,1.53,9,41.6,-20,88.9,2425,6.4,776177,676439,666018,664040,691406,700246,663968,802415,666139,54.07,0.193,0.174,0,1,0,0,1,50,4,Slider,4,2,4,2,2,4,4,2,Infield shade,Standard,147,-0.007,-0.18,57.1,5.2,0.193,0.18,88,2,2,0.829,0.829,32,30,32,31,3,2,6,1,,2,2.43,-0.28,0.28,36.1,-0.44287698,12.591242492551869,14.707390597915305,24.21387084418721,21.850067172711558
SI,9/26/2025,93.9,-1.16,5.65,"Varsho, Daulton",662139,605288,field_out,hit_into_play,,,,,5,Daulton Varsho flies out sharply to right fielder Josh Lowe.,R,L,R,TOR,TB,X,9,fly_ball,0,2,2025,-1.34,0.9,0.051129862582821595,2.583787159049207,,,,0,6,Bot,175.84,105.01,,,,,6.145221225839645,-136.5861923,-4.211201839,-18.12368706,31.11462956,-20.21113509,3.39,1.55,265,101.7,52,94.3,2163,6.6,776177,676439,666018,664040,691406,700246,663968,802415,666139,53.87,0.02,0.032,0,1,0,0,3,49,4,Sinker,4,2,4,2,2,4,4,2,Infield shade,Standard,225,-0.008,-0.165,82.4,7.7,0.052,0.165,101.7,2,2,0.84,0.84,32,28,32,29,3,2,6,1,,1,1.7,1.34,-1.34,36,12.867585272005892,-12.49535116,25.13540668954757,33.817697143745704,31.602033010395864
SI,9/26/2025,94.2,-1.24,5.49,"Kirk, Alejandro",672386,605288,strikeout,called_strike,,,,,9,Alejandro Kirk called out on strikes.,R,R,R,TOR,TB,S,2,,2,2,2025,-1.32,0.75,0.4459747161024006,1.9129944996087769,,,665489,2,5,Bot,,,,,,,7.373285304,-136.984069,-5.2802046,-18.31056002,30.68522633,-21.76432521,3.103752232,1.527919768,,,,94.8,2271,6.7,776177,676439,666018,664040,691406,700246,663968,802415,666139,53.77,,0,0,1,0,0,,45,5,Sinker,4,2,4,2,2,4,4,2,Standard,Standard,225,-0.013,-0.216,,,,0.216,,2,2,0.792,0.792,32,26,32,27,3,2,6,2,,1,1.83,1.32,1.32,34.6,,,,,
FF,9/26/2025,94.7,-1.2,5.84,"Barger, Addison",680718,605288,strikeout,called_strike,,,,,8,Addison Barger called out on strikes.,R,L,R,TOR,TB,S,2,,0,2,2025,-0.79,1.27,-0.113378361,1.838627827206102,,,665489,1,5,Bot,,,,,,,4.616976796,-137.6042189,-7.601915481,-11.04063989,32.01230767451167,-14.51175404,3.761937225,1.775138628,,,,94.8,2358,6.5,776177,676439,666018,664040,691406,700246,663968,802415,666139,53.96,,0,0,1,0,0,,44,4,4-Seam Fastball,4,2,4,2,2,4,4,2,Infield shade,Standard,229,-0.011,-0.168,,,,0.168,,2,2,0.805,0.805,32,25,32,26,3,2,6,1,,1,1.29,0.79,-0.79,39.2,,,,,
SI,9/26/2025,94.4,-1.17,5.76,"Giménez, Andrés",665926,605288,field_out,hit_into_play,,,,,12,Andrés Giménez pops out to third baseman Junior Caminero.,R,L,R,TOR,TB,X,5,popup,2,2,2025,-1.29,0.7,0.14900497763794074,3.7159858482731103,,,,0,5,Bot,105.95,160.12,,,,,6.3554369777999735,-137.3770124,-1.177184084,-17.81268131,31.471391630346314,-23.29606595,3.35,1.52,148,75.5,63,94.7,2234,6.5,776177,676439,666018,664040,691406,700246,663968,802415,666139,53.96,0.003,0.002,0,1,0,0,3,40,5,Sinker,2,2,2,2,2,2,2,2,Strategic,Standard,225,-0.025,-0.232,66.2,6.2,0.003,0.232,88,0,0,0.562,0.562,32,26,32,27,2,1,6,1,,1,1.87,1.29,-1.29,36.5,14.37661111905943,4.896117218614355,17.46442791613946,35.20603300352859,24.1040478
SL,9/26/2025,89.1,-1.34,5.72,"Santander, Anthony",623993,605288,field_out,hit_into_play,,,,,3,Anthony Santander pops out to catcher Hunter Feduccia in foul territory.,R,L,R,TOR,TB,X,2,popup,2,2,2025,0.13,0.5,0.364910567,2.962951348215753,,,,1,4,Bot,128.21,211.66,,,,,3.9309406716652213,-129.7205048,-1.824859198,0.6570328026072687,26.55660746419714,-26.36312184,3.35,1.53,20,64.5,86,89.6,2405,6.5,776177,676439,666018,664040,691406,700246,663968,802415,666139,53.95,0.008,0.007,0,1,0,0,3,33,5,Slider,2,2,2,2,2,2,2,2,Infield shade,Standard,170,-0.017,-0.228,69.4,6.6,0.008,0.228,88,0,0,0.53,0.53,32,30,32,31,2,1,6,1,,2,2.36,-0.13,0.13,37.6,5.764473614309336,-2.74509862,20.92615135567547,28.864190411313118,29.126599233845994
SI,9/26/2025,94.5,-1.22,5.53,"Kirk, Alejandro",672386,605288,field_out,hit_into_play,,,,,8,"Alejandro Kirk grounds out, shortstop Carson Williams to first baseman Jonathan Aranda.",R,R,R,TOR,TB,X,6,ground_ball,2,2,2025,-1.22,0.66,-0.011624973,1.648843211772351,,,680718,2,3,Bot,113,146,,,,,5.891172646740115,-137.4198326,-5.916085084,-16.74051606,30.49757068,-22.68019878,3.15,1.5,4,95.3,-23,95.1,2307,6.7,776177,676439,666018,664040,691406,700246,663968,802415,666139,53.83,0.047,0.044,0,1,0,0,2,26,5,Sinker,2,2,2,2,2,2,2,2,Standard,Standard,226,-0.022,-0.216,74.8,7.3,0.1,0.216,95.3,0,0,0.522,0.522,32,26,32,27,2,1,6,2,,1,1.9,1.22,1.22,34.9,3.9029061582785713,10.243228033485225,27.548540259348222,40.50527586718682,26.76275182188582
CH,9/26/2025,86.5,-1.2,5.58,"Guerrero Jr., Vladimir",665489,605288,strikeout,swinging_strike,,,,,13,Vladimir Guerrero Jr. strikes out swinging.,R,R,R,TOR,TB,S,2,,1,2,2025,-1.44,0.41,-0.291569624,1.4075787134296935,,,,1,3,Bot,,,,,,,5.131022226231539,-125.8263551,-4.5644569,-16.29545369,26.446395379078222,-27.08291935,3.68,1.66,,,,86.9,1581,6.6,776177,676439,666018,664040,691406,700246,663968,802415,666139,53.87,,0,0,1,0,0,,24,5,Changeup,2,2,2,2,2,2,2,2,Standard,Standard,238,-0.013,-0.18,73.4,9,,0.18,,0,0,0.525,0.525,32,26,32,26,2,1,6,1,,1,2.65,1.44,1.44,33.9,20.847814581633994,-37.5413598,34.59506142097733,35.06762706,56.56994618001994
FF,9/26/2025,95.3,-1.2,5.92,"Lukes, Nathan",664770,605288,field_out,hit_into_play,,,,,2,"Nathan Lukes grounds out, second baseman Brandon Lowe to first baseman Jonathan Aranda.",R,L,R,TOR,TB,X,4,ground_ball,1,2,2025,-0.86,1.14,-0.095567525,3.066681046089039,,,,0,3,Bot,141.65,157.09,,,,,4.850341068742343,-138.7073878,-4.420183225,-12.14371333,32.471013254100484,-16.71065321,3.31,1.52,11,91.4,-15,95.5,2333,6.5,776177,676439,666018,664040,691406,700246,663968,802415,666139,54.02,0.107,0.1,0,1,0,0,2,23,4,4-Seam Fastball,2,2,2,2,2,2,2,2,Infield shade,Standard,225,-0.017,-0.189,69.2,5.8,0.128,0.189,91.4,0,0,0.547,0.547,32,30,32,31,2,1,6,1,,1,1.38,0.86,-0.86,39.7,7.264230681078668,13.261586439579835,22.10247816226432,42.18163521992907,24.92525282697768
FF,9/26/2025,92.8,-1.53,5.75,"Varsho, Daulton",662139,642121,strikeout,swinging_strike,,,,,3,Daulton Varsho strikes out swinging.,R,L,R,TOR,TB,S,2,,1,2,2025,-0.56,1.6,0.5372753677453095,3.026133609402809,,,,2,8,Bot,,,,,,,6.5517112123432755,-134.9525554,-4.678154114,-8.334903098,29.520308470238955,-11.81409917,3.39,1.55,,,,93.2,2333,6.5,776177,676439,676044,664040,691406,700246,680700,802415,666139,53.95,,0,0,1,0,0,,66,4,4-Seam Fastball,4,2,4,2,2,4,4,2,Infield shade,Standard,211,-0.002,-0.182,79.2,7.3,,0.182,,2,2,0.926,0.926,35,28,35,29,1,3,5,1,,1,1.05,0.56,-0.56,44.9,13.512225731449252,-3.968615663,25.636967396412338,28.050696737043154,25.78289316127368
CH,9/26/2025,88,-1.29,5.57,"Clement, Ernie",676391,605288,single,hit_into_play,,,,,13,Ernie Clement singles on a line drive to right fielder Josh Lowe. Daulton Varsho scores.,R,R,R,TOR,TB,X,9,line_drive,1,2,2025,-1.4,0.52,-0.264920865,1.076013305661435,,662139,,2,2,Bot,165.92,121.5,,,,,5.4407155443473805,-127.9512819,-5.890708289,-16.53975515,26.98842411,-25.42235824,3.37,1.55,158,63.2,23,88.4,1593,6.6,776177,676439,666018,664040,691406,700246,663968,802415,666139,53.86,0.625,0.563,0.9,1,1,0,4,17,5,Changeup,1,2,1,2,2,2,2,2,Infield shade,Standard,238,0.11,0.754,69.3,8,0.625,-0.754,88,-1,-1,0.414,0.414,32,29,32,29,1,0,6,1,,1,2.43,1.4,1.4,32.2,23.036195545856007,-19.82416866,44.21807471873195,33.94016796755448,48.03671364935522
FF,9/26/2025,93.4,-1.49,5.66,"Kirk, Alejandro",672386,642121,field_out,hit_into_play,,,,,2,"Alejandro Kirk grounds out, second baseman Brandon Lowe to first baseman Bob Seymour.",R,R,R,TOR,TB,X,4,ground_ball,0,2,2025,-0.8,1.37,-0.005477225,2.6704455014898603,,,,1,8,Bot,147.1,162.54,,,,,5.635411268932332,-135.8697623,-4.957387516,-11.20091067,30.98739737380952,-14.38328782,3.15,1.5,92,104.2,4,93.8,2376,6.6,776177,676439,676044,664040,691406,700246,680700,802415,666139,53.85,0.62,0.583,0,1,0,0,4,65,3,4-Seam Fastball,4,2,4,2,2,4,4,2,Standard,Standard,214,-0.003,-0.163,68.8,6.7,0.706,0.163,104.2,2,2,0.93,0.93,35,26,35,27,1,3,5,2,,1,1.26,0.8,0.8,43.5,10.298191710941564,17.455097121704313,18.68208763100031,39.528569496428574,24.74509407944288
FF,9/26/2025,92,-1.69,5.71,"Barger, Addison",680718,642121,strikeout,swinging_strike,,,,,12,Addison Barger strikes out swinging.,R,L,R,TOR,TB,S,2,,3,2,2025,-0.57,1.46,0.16604313320317876,3.931408289384848,,,,0,8,Bot,,,,,,,5.989308706375669,-133.9461415,-1.841041707,-8.19607111,29.105862963827214,-14.4651784,3.67,1.69,,,,92.5,2179,6.6,776177,676439,676044,664040,691406,700246,680700,802415,666139,53.9,,0,0,1,0,0,,64,6,4-Seam Fastball,4,2,4,2,2,4,4,2,Strategic,Standard,212,-0.007,-0.345,71.8,5.8,,0.345,,2,2,0.939,0.939,35,25,35,26,1,3,5,1,,1,1.24,0.57,-0.57,43.6,-6.20479046,30.46609047977667,21.86793442249312,32.19363450412962,14.031527500734565
CH,9/26/2025,86.1,-1.33,5.61,"Santander, Anthony",623993,605288,strikeout,swinging_strike,,,,,13,Anthony Santander strikes out swinging.,R,L,R,TOR,TB,S,2,,1,2,2025,-1.2,0.58,-0.865767474,2.0854156900867986,,662139,,1,2,Bot,,,,,,,3.572510594311721,-125.241164,-3.275100153,-13.33755523,27.063731784738604,-25.59399058,3.35,1.53,,,,86.4,1568,6.6,776177,676439,666018,664040,691406,700246,663968,802415,666139,53.86,,0,0,1,0,0,,16,5,Changeup,1,2,1,2,2,1,1,2,Infield shade,Standard,239,-0.027,-0.201,68.8,7.6,,0.201,,-1,-1,0.452,0.452,32,30,32,31,1,0,6,1,,2,2.51,1.2,-1.2,35.3,7.178461478642677,-13.95357609,22.69708908530299,43.61946475219853,34.24241439094156
CH,9/26/2025,83.3,-1.65,5.75,"Guerrero Jr., Vladimir",665489,642121,field_out,hit_into_play,,,,,7,Vladimir Guerrero Jr. pops out to first baseman Jonathan Aranda.,R,R,R,TOR,TB,X,3,popup,2,2,2025,-1.07,0.02,-0.608324717,1.9071617117592163,,543807,,2,7,Bot,138.02,182.51,,,,,4.523686541345076,-121.2098709,-2.442147865,-11.45852821,23.334996506870077,-31.67002569,3.68,1.66,68,59.8,72,83.6,1645,6.5,776177,676439,666018,664040,691406,700246,663968,802415,666139,54.03,0.003,0.002,0,1,0,0,3,58,7,Changeup,4,2,4,2,2,4,4,2,Standard,Standard,232,-0.015,-0.22,85.8,8,0.003,0.22,88,2,2,0.877,0.877,35,26,35,26,1,3,5,1,,1,3.26,1.07,1.07,43.8,-0.002022168,-16.25127979,33.30544216561724,30.3996372,37.84908686280748
